Zeit t / s;Spannung U_1 / V;Stromstärke I_1 / A;Phasenverschiebung &j_1 / °;Spannung U_A2 / V;Spannung U_B2 / V;Leistungsfaktor cos&j_2;Anzahl n_0;Frequenz f_0 / Hz;Frequenz f_1 / Hz;Frequenz f / Hz;Phasenverschiebung &j_2 / °;Leistung P / mW;Impedanz Z / k&W;Admittanz Y / 1/k&W
152,701;7,07306333917631;0,00229128784747792;-76,1755143308266;1,09639636993197;1,51060575598003;-0,526213212287776;50;36,49635036;2007,29927;2391,43694225057;-58,2500479309026;0,087152625;7,25799147521892;0,137779164306588
154,801;7,07586743798949;0,00282842712474619;-82,2611212745234;1,08468670592019;1,53576414204786;-0,506226817715779;50;36,49635036;2007,29927;2419,86091300618;-59,5871748320747;0,084328425;7,06284693217164;0,141585965206884
156,802;7,07337967311242;0,00320156211871642;-85,1808484331277;1,07301910514212;1,55260144596094;-0,498506572399821;50;36,49635036;2007,29927;2449,62446423335;-60,0987552867473;0,08304975;6,91110463624492;0,144694669323273
158,901;7,07418193150275;0,00316227766016838;-85,2306300312557;1,05922306432592;1,59161875146029;-0,462381413715254;50;36,49635036;2007,29927;2480,79072841469;-62,4591171454995;0,077951925;6,65500493352508;0,150262848786546
161;7,07931317290032;0,00229128784747792;-77,8464178101142;1,04245143771784;1,63648350129172;-0,421191167081263;50;36,49635036;2007,29927;2513,42581337506;-65,0901862909681;0,0718533;6,37006995117892;0,156984147374226
163,001;7,07277350125112;0,00295803989154981;-84,2048281659876;1,02814140564418;1,6378001251679;-0,437041580095814;50;36,49635036;2007,29927;2547,59894250514;-64,0847258911462;0,073593;6,27757557130961;0,159297166340824
165,1;7,07999117231088;0,00324037034920393;-86,3637826727202;1,01181754778221;1,6647087583118;-0,419278818907393;50;36,49635036;2007,29927;2583,38260159348;-65,2109353140996;0,07062255;6,07804544026251;0,164526575167692
167,101;7,0806849951117;0,00324037034920393;-86,1701951828458;0,995151370395479;1,69152519933934;-0,404432927714033;50;36,49635036;2007,29927;2620,85269257859;-66,1444036435132;0,06807915;5,8831601845728;0,169976673866923
169,2;7,06825296661063;0,00291547594742265;-83,9624014800774;0,975308028265942;1,72659578361584;-0,375698190334338;50;36,49635036;2007,29927;2660,08869454717;-67,9325281682518;0,063266175;5,64873398580558;0,17703081832369
171,201;7,06791694914421;0,00234520787991171;-78,0045550358131;0,957406653413271;1,75649487616674;-0,352886424259187;50;36,49635036;2007,29927;2701,17383231985;-69,3360363104793;0,0593442;5,45066579130965;0,183463825941111
